customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3151-T52604,Male,0,Yes,Yes,62,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,110.15,6833.18,No
3152-T78336,Male,0,Yes,No,48,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,99.82,4813.35,Yes
3153-T83869,Male,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,98.64,6427.54,No
3154-T15410,Male,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,20.49,838.0,No
3155-T93375,Male,0,Yes,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.79,4406.23,Yes
3156-T66044,Male,0,No,Yes,3,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),27.72,137.52,Yes
3157-T73315,Female,1,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.57,3425.82,No
3158-T81344,Female,1,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,63.21,297.46,Yes
3159-T16796,Male,0,No,No,21,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,27.72,625.17,No
3160-T96716,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,116.37,2164.38,Yes
3161-T64245,Female,0,No,No,46,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,46.81,2133.66,No
3162-T53056,Male,0,No,No,33,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),37.97,1206.64,No
3163-T27709,Male,0,No,No,43,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),74.46,3176.54,No
3164-T68557,Male,1,Yes,Yes,5,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),66.45,370.52,No
3165-T27543,Female,0,No,No,55,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,45.45,2539.01,Yes
3166-T47418,Female,0,No,Yes,28,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),91.73,2609.22,Yes
3167-T26724,Male,1,No,Yes,52,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,46.95,2431.35,No
3168-T13828,Female,0,Yes,No,0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,52.5,-39.04,No
3169-T27087,Female,0,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,88.0,5103.67,Yes
3170-T22605,Female,0,Yes,Yes,47,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),75.14,3598.9,No
3171-T41337,Male,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),46.88,336.17,No
3172-T15482,Female,0,No,No,31,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),110.28,3377.08,No
3173-T75333,Female,0,No,Yes,60,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,89.88,5469.08,No
3174-T98296,Female,0,No,No,56,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.22,2650.19,No
3175-T60952,Female,1,Yes,No,50,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,104.27,5215.52,No
3176-T15463,Female,1,No,No,18,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,49.28,845.36,No
3177-T80448,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,115.56,3121.81,Yes
3178-T14648,Female,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,108.8,6743.99,Yes
3179-T43623,Male,0,Yes,No,59,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.1,3358.76,No
3180-T69156,Male,0,No,No,60,Yes,No,DSL,Yes,No,No,No,No,No,One year,No,Credit card (automatic),84.31,5123.83,No
3181-T45634,Female,0,No,No,60,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,71.55,4228.91,Yes
3182-T54602,Male,1,No,Yes,44,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),99.68,4367.08,No
3183-T59334,Female,1,No,Yes,20,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.24,2148.78,No
3184-T78648,Female,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,81.03,3465.91,No
3185-T32054,Female,0,No,Yes,0,No,No phone service,DSL,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),73.56,92.37,No
3186-T80028,Male,0,Yes,Yes,43,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,51.94,2183.18,No
3187-T32207,Female,0,Yes,Yes,61,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Mailed check,108.0,6684.51,Yes
3188-T90650,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.61,4651.27,No
3189-T91554,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.75,1183.0,No
3190-T31386,Male,0,Yes,Yes,40,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),84.85,3381.11,No
3191-T93276,Female,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,39.29,1177.71,Yes
3192-T69518,Male,1,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,32.14,362.79,Yes
3193-T62781,Male,0,No,No,1,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),116.6,177.45,Yes
3194-T62780,Female,0,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,107.65,2237.73,No
3195-T71440,Female,0,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,90.77,1208.84,No
3196-T54199,Female,0,No,Yes,33,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),76.71,2488.94,No
3197-T71035,Male,0,No,No,63,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),56.51,3485.93,No
3198-T18210,Male,0,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,49.64,1242.21,Yes
3199-T54363,Male,1,No,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,51.65,2588.22,No
3200-T88279,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.26,900.17,Yes
3201-T70348,Male,0,No,Yes,45,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),52.2,2364.48,Yes
3202-T65284,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,40.47,221.68,Yes
3203-T82124,Female,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.23,7091.48,Yes
3204-T78847,Female,0,No,Yes,21,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.88,1908.78,Yes
3205-T32432,Female,1,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),82.12,5603.4,No
3206-T74089,Male,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,62.27,59.12,Yes
3207-T65398,Female,0,Yes,No,28,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),98.43,2764.37,No
3208-T13321,Male,0,No,Yes,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),34.1,2057.38,No
3209-T91348,Male,0,No,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),31.93,2167.43,No
3210-T47383,Female,0,Yes,No,15,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,113.41,1714.2,Yes
3211-T88682,Female,0,No,No,63,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.24,6928.39,Yes
3212-T89190,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.85,1114.59,Yes
3213-T62893,Female,0,Yes,Yes,42,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,64.56,2669.58,No
3214-T45820,Female,1,Yes,Yes,42,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),106.96,4470.16,No
3215-T76262,Male,0,Yes,No,69,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),91.98,6417.87,No
3216-T13760,Male,1,No,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),94.88,5132.48,Yes
3217-T32190,Male,0,Yes,No,30,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Mailed check,83.06,2482.36,No
3218-T77411,Female,1,Yes,No,39,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,110.17,4303.49,No
3219-T33377,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),49.1,1340.04,Yes
3220-T56737,Female,0,No,Yes,51,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.64,2328.01,No
3221-T79569,Female,1,Yes,No,6,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,76.81,561.55,Yes
3222-T48211,Male,0,No,No,45,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),53.06,2337.57,No
3223-T92909,Male,1,No,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),23.65,741.7,No
3224-T13744,Female,1,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,114.2,847.5,No
3225-T34995,Male,0,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.36,490.67,Yes
3226-T26977,Female,0,No,Yes,60,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),19.04,1158.55,No
3227-T44542,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),104.81,7492.11,No
3228-T20651,Male,0,No,No,59,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),69.79,4112.44,No
3229-T88931,Male,0,No,Yes,23,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),68.51,1548.94,No
3230-T26715,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),34.74,219.21,Yes
3231-T54409,Male,0,No,No,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Mailed check,37.67,2216.17,No
3232-T34306,Female,1,Yes,Yes,35,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),46.09,1627.48,No
3233-T29086,Male,0,Yes,No,26,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,73.62,1899.29,No
3234-T24376,Male,0,No,Yes,28,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,66.28,1777.11,Yes
3235-T71350,Male,1,No,No,19,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.62,911.48,No
3236-T81425,Female,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),98.6,6812.36,Yes
3237-T46636,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,53.16,96.93,No
3238-T96120,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.69,1461.47,No
3239-T61649,Female,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,59.35,2646.43,Yes
3240-T44610,Female,0,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,88.59,5980.22,No
3241-T20058,Male,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),50.37,1473.22,Yes
3242-T84637,Male,1,No,No,37,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),49.86,1790.75,No
3243-T88033,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.58,104.9,No
3244-T80194,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,28.16,328.69,No
3245-T86917,Female,0,No,Yes,27,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,47.3,1228.52,No
3246-T74200,Male,0,Yes,No,14,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,89.96,1312.91,Yes
3247-T56619,Female,1,No,No,7,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,No,Credit card (automatic),71.78,448.03,Yes
3248-T27154,Female,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,100.49,5266.95,No
3249-T29539,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),89.83,367.5,No
3250-T70058,Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,81.77,2217.01,No
3251-T72068,Male,1,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),32.28,1050.51,Yes
3252-T87313,Female,0,No,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),109.5,667.92,No
3253-T40373,Female,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),20.97,837.63,No
3254-T43154,Female,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,113.75,1385.53,No
3255-T16031,Female,0,No,No,61,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),98.35,6030.74,No
3256-T81975,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.23,2749.04,No
3257-T32785,Female,0,Yes,Yes,40,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),116.55,4552.75,No
3258-T88928,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,62.83,2570.12,Yes
3259-T38669,Male,0,Yes,Yes,65,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.46,6366.79,No
3260-T12282,Male,0,Yes,No,10,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,111.22,1143.81,Yes
3261-T44624,Female,0,No,Yes,49,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),67.76,3358.69,No
3262-T58438,Male,0,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),80.0,5564.89,No
3263-T99900,Male,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.47,2881.56,Yes
3264-T77534,Female,0,No,No,19,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.35,1446.06,Yes
3265-T41705,Female,0,No,No,27,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),36.57,941.23,No
3266-T48244,Female,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,47.19,1814.86,No
3267-T84964,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),28.72,39.28,Yes
3268-T47437,Female,0,No,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,61.57,3608.23,No
3269-T87872,Male,1,Yes,Yes,72,Yes,No,DSL,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),36.53,2695.42,Yes
3270-T84878,Male,0,Yes,Yes,26,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,35.52,951.1,Yes
3271-T82982,Female,0,No,Yes,31,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),29.54,892.98,Yes
3272-T60583,Male,0,No,No,47,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,60.32,2820.78,No
3273-T48392,Male,1,No,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.26,1119.05,No
3274-T17461,Male,0,Yes,No,46,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.95,4137.49,No
3275-T20516,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,108.01,4252.45,No
3276-T89285,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.33,91.77,Yes
3277-T27514,Male,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,101.94,2880.54,Yes
3278-T46268,Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,76.9,4323.44,No
3279-T46788,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,58.59,2857.57,No
3280-T85749,Male,0,Yes,Yes,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,99.22,913.48,Yes
3281-T71049,Female,0,No,Yes,60,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),96.78,5803.62,Yes
3282-T72493,Male,1,No,No,60,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),112.03,6809.89,No
3283-T46027,Male,0,No,Yes,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),112.06,2435.89,No
3284-T52849,Male,0,Yes,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,87.72,441.32,Yes
3285-T27858,Male,1,No,Yes,59,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),109.26,6456.94,No
3286-T94162,Male,1,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,23.48,563.83,No
3287-T89003,Male,1,Yes,Yes,54,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,36.98,1932.64,Yes
3288-T62395,Female,1,No,No,30,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),48.62,1472.63,Yes
3289-T49758,Female,1,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),97.28,2861.64,Yes
3290-T64312,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,22.3,1500.33,No
3291-T78670,Male,1,No,No,12,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,93.79,1161.65,Yes
3292-T92279,Male,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),85.05,4905.91,No
3293-T25434,Male,0,Yes,Yes,53,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Electronic check,105.79,5566.17,Yes
3294-T74047,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,22.72,442.44,No
3295-T57775,Male,1,No,No,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),80.14,3432.18,No
3296-T85769,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.99,315.03,Yes
3297-T76677,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),23.64,1496.5,No
3298-T93555,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),112.76,4198.24,Yes
